"ScryfallID","SetID","CollectorNumber","CardName"
"6bfc5cef-aa9b-45d4-a9c3-4b157e4ed193","CMR","106","Warden of Evos Isle"
"d518fffb-542f-4752-be05-d0dbcf4dd6c2","CMR","180","Frenzied Saddlebrute"
"37eec618-2c3d-423b-bbb7-72ef7deb38fc","CMR","27","Keeper of the Accord"
"474d6363-ebe1-4a1a-b4e6-7bd53d878527","CMR","291","Thalisse, Reverent Medium"
"06a981cd-1951-438e-95c9-68294795638e","CMR","189","Krark, the Thumbless"
"1d023d44-482e-4f60-b9b1-eede9bfb732f","CMR","312","Grafted Wargear"
"2cc3804b-3304-4add-81b4-0482bfed8074","CMM","890","Destiny Spinner"
"8082ddc9-f20c-4d33-8db4-baba03ef22b9","CMM","865","Doomwake Giant"
"f882aa63-d43c-4359-9de6-77231500a08e","CMM","892","Eidolon of Blossoms"
"3f50538b-f866-4e75-8856-2ad8af635011","CMM","893","Enchantress's Presence"
"07ff517f-5c31-46e9-9efb-52bc9ec9298d","CMM","926","Jukai Naturalist"
"572fb0dc-d876-4e1b-91d1-9c595f6f6f04","CMM","958","Kaldra Compleat"
"a49c58b3-180f-420b-b091-114fda000360","CMM","344","Maelstrom Wanderer"
"394fad93-ecdf-4f05-be17-291ca246262f","CMM","836","Sigil of the Empty Throne"
"89511ab5-8ea6-4f07-a80b-c1ec7e89924e","CMM","938","Sythis, Harvest's Hand"
"09b24aeb-afba-4215-bf3e-61e581eb412c","DMR","416","Wrath of God"
"15fd218c-3e14-4b82-9e03-16a0fad1b530","MH2","462","Sanctum Weaver"
"3f0f1e80-405a-413a-bed1-ea276040eea4","C15","237","Underworld Coinsmith"
"1a860925-d912-49e5-9ddc-41ab26916bb3","WOE","243","Candy Trail"
"09a4578a-7dc6-4da3-93ee-913b10be5740","WOE","246","Gingerbrute"
"09a4578a-7dc6-4da3-93ee-913b10be5740","WOE","246","Gingerbrute"
"3dc08461-bec6-4a18-b782-da4c92abb789","WOE","250","Scarecrow Guide"
"3dc08461-bec6-4a18-b782-da4c92abb789","WOE","250","Scarecrow Guide"
"1fae351c-b918-4648-a361-d5239ae63156","WOE","249","Prophetic Prism"
"1fae351c-b918-4648-a361-d5239ae63156","WOE","249","Prophetic Prism"
"74f9c819-719a-461b-8e7e-a26c88e8099b","WOE","256","Evolving Wilds"
"6f6f9d3d-600d-43f3-a915-612e5d53aaa1","WOE","254","Crystal Grotto"
"6f6f9d3d-600d-43f3-a915-612e5d53aaa1","WOE","254","Crystal Grotto"
"46917de3-5e98-4dd6-8950-fc10338515df","WOE","191","Titanic Growth"
"c34830e4-823a-40fa-ba41-bb2afbf1e499","WOE","196","Verdant Outrider"
"4e87db5a-1a70-42df-83a2-c0f71fe8533a","WOE","182","Rootrider Faun"
"89148458-1fd6-48ef-a2d9-7b434c9723ec","WOE","167","Curse of the Werefox"
"7f7b2fc0-d3f6-4c4d-a163-986a372e5b12","WOE","194","Troublemaker Ouphe"
"c34830e4-823a-40fa-ba41-bb2afbf1e499","WOE","196","Verdant Outrider"
"f0a6349a-beff-4abd-b005-86d27c1e2957","WOE","192","Toadstool Admirer"
"2785f716-274c-495c-b4e3-71a72e22f856","WOE","177","Leaping Ambush"
"a08da5c6-ebe7-4166-99d5-2aca5b0b529f","WOE","185","Skybeast Tracker"
"a08da5c6-ebe7-4166-99d5-2aca5b0b529f","WOE","185","Skybeast Tracker"
"2515d53d-7a50-4da3-980d-91d91fea2020","WOE","189","Territorial Witchstalker"
"2515d53d-7a50-4da3-980d-91d91fea2020","WOE","189","Territorial Witchstalker"
"b9fd720b-e9c2-4e82-917e-bab6c544afb0","WOE","186","Spider Food"
"b9fd720b-e9c2-4e82-917e-bab6c544afb0","WOE","186","Spider Food"
"b9fd720b-e9c2-4e82-917e-bab6c544afb0","WOE","186","Spider Food"
"f0a6349a-beff-4abd-b005-86d27c1e2957","WOE","192","Toadstool Admirer"
"c34830e4-823a-40fa-ba41-bb2afbf1e499","WOE","196","Verdant Outrider"
"ac1907e8-0713-47dd-ac42-bf1323c5bec0","WOE","170","Ferocious Werefox // Guard Change"
"a4ec5544-c138-44bb-a807-5798313c9a50","WOE","173","Hamlet Glutton"
"821b9e86-d108-42e5-b642-c5e07ab16c37","WOE","165","Brave the Wilds"
"ac1907e8-0713-47dd-ac42-bf1323c5bec0","WOE","170","Ferocious Werefox // Guard Change"
"c34830e4-823a-40fa-ba41-bb2afbf1e499","WOE","196","Verdant Outrider"
"0ad345b6-7077-4dd2-b515-c774a3185fe4","WOE","174","Hollow Scavenger // Bakery Raid"
"4e87db5a-1a70-42df-83a2-c0f71fe8533a","WOE","182","Rootrider Faun"
"f0a6349a-beff-4abd-b005-86d27c1e2957","WOE","192","Toadstool Admirer"
"a4ec5544-c138-44bb-a807-5798313c9a50","WOE","173","Hamlet Glutton"
"821b9e86-d108-42e5-b642-c5e07ab16c37","WOE","165","Brave the Wilds"
"7f7b2fc0-d3f6-4c4d-a163-986a372e5b12","WOE","194","Troublemaker Ouphe"
"2515d53d-7a50-4da3-980d-91d91fea2020","WOE","189","Territorial Witchstalker"
"2785f716-274c-495c-b4e3-71a72e22f856","WOE","177","Leaping Ambush"
"0ad345b6-7077-4dd2-b515-c774a3185fe4","WOE","174","Hollow Scavenger // Bakery Raid"
"c34830e4-823a-40fa-ba41-bb2afbf1e499","WOE","196","Verdant Outrider"
"7f7b2fc0-d3f6-4c4d-a163-986a372e5b12","WOE","194","Troublemaker Ouphe"
"ac1907e8-0713-47dd-ac42-bf1323c5bec0","WOE","170","Ferocious Werefox // Guard Change"
"89148458-1fd6-48ef-a2d9-7b434c9723ec","WOE","167","Curse of the Werefox"
"99c81440-66eb-4443-a83f-e2f15cb68a3e","WOE","179","Redtooth Genealogist"
"55b9b8e5-1ed8-4be0-aad5-041a599c6841","WOE","162","Bestial Bloodline"
"9597d9ea-d9b2-4009-8e7c-02caa3585bc5","WOE","181","Return from the Wilds"
"b9fd720b-e9c2-4e82-917e-bab6c544afb0","WOE","186","Spider Food"
"46917de3-5e98-4dd6-8950-fc10338515df","WOE","191","Titanic Growth"
"a08da5c6-ebe7-4166-99d5-2aca5b0b529f","WOE","185","Skybeast Tracker"
"19f20c0a-22be-4a9c-96ce-4047f7a2d424","WOE","161","Beanstalk Wurm // Plant Beans"
"5224eec3-2941-4d16-a713-099e34e93eee","WOE","166","Commune with Nature"
"673a67b2-fbb0-4be4-9edd-93946a583f23","WOE","128","Flick a Coin"
"1db79785-4f55-445f-93f2-14c6e4606fc5","WOE","135","Harried Spearguard"
"0685afcb-06f6-4d18-b8c2-510764558dc1","WOE","158","Witch's Mark"
"7f4c0959-a107-4d61-9e51-256b2955f6ba","WOE","144","Ratcatcher Trainee // Pest Problem"
"cda6bdeb-a0d6-46ca-ba8c-317ee0096416","WOE","147","Redcap Thief"
"a28ecd59-9166-473c-bafc-cb3c54c21388","WOE","122","Bespoke Battlegarb"
"a28ecd59-9166-473c-bafc-cb3c54c21388","WOE","122","Bespoke Battlegarb"
"3dc275f8-f060-4c15-9b8f-63cf3857eaa7","WOE","156","Unruly Catapult"
"fab7646a-61e8-446b-9dba-ac6e0db82f10","WOE","133","Grabby Giant // That's Mine"
"efd85f5a-258b-4ced-bf9e-3abe7fe72395","WOE","130","Frantic Firebolt"
"8ea4d40a-7657-4ff8-9fc2-915b99432275","WOE","125","Cut In"
"8ea4d40a-7657-4ff8-9fc2-915b99432275","WOE","125","Cut In"
"22a6d05e-e566-4a85-bcf8-9d0fbea3dd14","WOE","138","Kindled Heroism"
"5b2a02f3-3921-4f40-9ffa-70bc08b052e1","WOE","141","Minecart Daredevil // Ride the Rails"
"fab7646a-61e8-446b-9dba-ac6e0db82f10","WOE","133","Grabby Giant // That's Mine"
"fab7646a-61e8-446b-9dba-ac6e0db82f10","WOE","133","Grabby Giant // That's Mine"
"254fc64a-9734-44a6-8869-ab03512f1a99","WOE","131","Gnawing Crescendo"
"26ece013-f3ef-4c12-9dea-b2789f61f8a0","WOE","121","Bellowing Bruiser // Beat a Path"
"254fc64a-9734-44a6-8869-ab03512f1a99","WOE","131","Gnawing Crescendo"
"a28ecd59-9166-473c-bafc-cb3c54c21388","WOE","122","Bespoke Battlegarb"
"d6e75228-16af-42b0-8441-ed253a660cc9","WOE","134","Grand Ball Guest"
"e78e50ca-d27b-45db-91fa-7fef3cad16d0","WOE","149","Skewer Slinger"
"acda9d02-00fc-49e2-a9f3-176e9c0a8c5f","WOE","126","Edgewall Pack"
"7f4c0959-a107-4d61-9e51-256b2955f6ba","WOE","144","Ratcatcher Trainee // Pest Problem"
"22a6d05e-e566-4a85-bcf8-9d0fbea3dd14","WOE","138","Kindled Heroism"
"fab7646a-61e8-446b-9dba-ac6e0db82f10","WOE","133","Grabby Giant // That's Mine"
"cda6bdeb-a0d6-46ca-ba8c-317ee0096416","WOE","147","Redcap Thief"
"d6e75228-16af-42b0-8441-ed253a660cc9","WOE","134","Grand Ball Guest"
"e78e50ca-d27b-45db-91fa-7fef3cad16d0","WOE","149","Skewer Slinger"
"fab7646a-61e8-446b-9dba-ac6e0db82f10","WOE","133","Grabby Giant // That's Mine"
"cda6bdeb-a0d6-46ca-ba8c-317ee0096416","WOE","147","Redcap Thief"
"22a6d05e-e566-4a85-bcf8-9d0fbea3dd14","WOE","138","Kindled Heroism"
"5b2a02f3-3921-4f40-9ffa-70bc08b052e1","WOE","141","Minecart Daredevil // Ride the Rails"
"254fc64a-9734-44a6-8869-ab03512f1a99","WOE","131","Gnawing Crescendo"
"b3d6027c-813f-46df-95b4-e2e305a67620","WOE","153","Torch the Tower"
"1db79785-4f55-445f-93f2-14c6e4606fc5","WOE","135","Harried Spearguard"
"acda9d02-00fc-49e2-a9f3-176e9c0a8c5f","WOE","126","Edgewall Pack"
"7f4c0959-a107-4d61-9e51-256b2955f6ba","WOE","144","Ratcatcher Trainee // Pest Problem"
"673a67b2-fbb0-4be4-9edd-93946a583f23","WOE","128","Flick a Coin"
"0685afcb-06f6-4d18-b8c2-510764558dc1","WOE","158","Witch's Mark"
"a28ecd59-9166-473c-bafc-cb3c54c21388","WOE","122","Bespoke Battlegarb"
"8ea4d40a-7657-4ff8-9fc2-915b99432275","WOE","125","Cut In"
"efd85f5a-258b-4ced-bf9e-3abe7fe72395","WOE","130","Frantic Firebolt"
"3dc275f8-f060-4c15-9b8f-63cf3857eaa7","WOE","156","Unruly Catapult"
"b0058b9b-e919-45eb-9da0-690f62aa252e","WOE","140","Merry Bards"
"26ece013-f3ef-4c12-9dea-b2789f61f8a0","WOE","121","Bellowing Bruiser // Beat a Path"
"190d97bc-dbef-496d-9bd1-b785bdf8a964","WOE","83","Candy Grapple"
"dfed2acf-9ac8-447b-94f5-7db3a713c991","WOE","88","Eriette's Whisper"
"e26ec4b8-0012-48c4-9ccb-0f062df0c250","WOE","118","Wicked Visitor"
"dfed2acf-9ac8-447b-94f5-7db3a713c991","WOE","88","Eriette's Whisper"
"43bb3890-4013-48be-8cb5-54fd8fd8ec52","WOE","92","Fell Horseman // Deathly Ride"
"67da5ad8-4de2-4bd4-8b95-f2657e1fdee5","WOE","81","Barrow Naughty"
"b71b7dd9-6a1d-4c71-873b-782a0a2e7d1d","WOE","109","Stingblade Assassin"
"43bb3890-4013-48be-8cb5-54fd8fd8ec52","WOE","92","Fell Horseman // Deathly Ride"
"f2c42755-bf91-4c75-95c6-d2a60ba3492a","WOE","103","Rat Out"
"8059be65-3c73-49bb-a3b6-c346ce2f9fa4","WOE","116","Voracious Vermin"
"8059be65-3c73-49bb-a3b6-c346ce2f9fa4","WOE","116","Voracious Vermin"
"d500ad81-9659-4a00-8f99-8be7c23587e8","WOE","117","Warehouse Tabby"
"c62d0ae9-5a82-40bf-b8bb-9c2e2d55d458","WOE","105","Scream Puff"
"d01a2b68-efe6-4027-846d-db7b19d9eef6","WOE","101","Not Dead After All"
"67da5ad8-4de2-4bd4-8b95-f2657e1fdee5","WOE","81","Barrow Naughty"
"67da5ad8-4de2-4bd4-8b95-f2657e1fdee5","WOE","81","Barrow Naughty"
"a6bdb984-06f8-4bca-a943-17fe5db97682","WOE","111","Sweettooth Witch"
"d902f154-6fe8-4b97-aa67-4d4696abf887","WOE","100","Mintstrosity"
"d902f154-6fe8-4b97-aa67-4d4696abf887","WOE","100","Mintstrosity"
"f2c42755-bf91-4c75-95c6-d2a60ba3492a","WOE","103","Rat Out"
"a638c9ba-45d6-4b50-a8ab-ef580a0a5d8e","WOE","110","Sugar Rush"
"d01a2b68-efe6-4027-846d-db7b19d9eef6","WOE","101","Not Dead After All"
"d01a2b68-efe6-4027-846d-db7b19d9eef6","WOE","101","Not Dead After All"
"43bb3890-4013-48be-8cb5-54fd8fd8ec52","WOE","92","Fell Horseman // Deathly Ride"
"190d97bc-dbef-496d-9bd1-b785bdf8a964","WOE","83","Candy Grapple"
"43bb3890-4013-48be-8cb5-54fd8fd8ec52","WOE","92","Fell Horseman // Deathly Ride"
"0cfd18a5-e06a-4cb5-b78e-de18ec641321","WOE","91","Feed the Cauldron"
"c62d0ae9-5a82-40bf-b8bb-9c2e2d55d458","WOE","105","Scream Puff"
"d902f154-6fe8-4b97-aa67-4d4696abf887","WOE","100","Mintstrosity"
"190d97bc-dbef-496d-9bd1-b785bdf8a964","WOE","83","Candy Grapple"
"1be6786e-0569-42dd-b03c-82da7b32a14f","WOE","104","Rowan's Grim Search"
"b71b7dd9-6a1d-4c71-873b-782a0a2e7d1d","WOE","109","Stingblade Assassin"
"67da5ad8-4de2-4bd4-8b95-f2657e1fdee5","WOE","81","Barrow Naughty"
"2c2ee817-9ca9-4f09-bc71-7994c19a9470","WOE","95","Hopeless Nightmare"
"f8a0c0f6-fef9-42c5-934d-a2855c11b440","WOE","84","Conceited Witch // Price of Beauty"
"f2c42755-bf91-4c75-95c6-d2a60ba3492a","WOE","103","Rat Out"
"8059be65-3c73-49bb-a3b6-c346ce2f9fa4","WOE","116","Voracious Vermin"
"e26ec4b8-0012-48c4-9ccb-0f062df0c250","WOE","118","Wicked Visitor"
"d500ad81-9659-4a00-8f99-8be7c23587e8","WOE","117","Warehouse Tabby"
"a6bdb984-06f8-4bca-a943-17fe5db97682","WOE","111","Sweettooth Witch"
"b71b7dd9-6a1d-4c71-873b-782a0a2e7d1d","WOE","109","Stingblade Assassin"
"67da5ad8-4de2-4bd4-8b95-f2657e1fdee5","WOE","81","Barrow Naughty"
"cc79f0f7-0a09-4a74-b2b9-cc1ce608d89f","WOE","106","Shatter the Oath"
"d01a2b68-efe6-4027-846d-db7b19d9eef6","WOE","101","Not Dead After All"
"dfed2acf-9ac8-447b-94f5-7db3a713c991","WOE","88","Eriette's Whisper"
"43bb3890-4013-48be-8cb5-54fd8fd8ec52","WOE","92","Fell Horseman // Deathly Ride"
"169afcaf-7ebf-4590-9e51-2a1a5eb3ac76","WOE","59","Living Lectern"
"5c1d410e-4237-4963-b015-54d26730e63d","WOE","43","Beluna's Gatekeeper // Entry Denied"
"969b13bb-6411-41f9-b6b4-af4ffca62e17","WOE","57","Into the Fae Court"
"eaa37390-5c32-46ae-89d1-c094c9aa01e5","WOE","68","Snaremaster Sprite"
"88ffafda-c852-497a-8156-4f759cdf3693","WOE","54","Ice Out"
"5980a930-c7f8-45e1-a18a-87734d9ed09e","WOE","4","Besotted Knight // Betroth the Beast"
"88ffafda-c852-497a-8156-4f759cdf3693","WOE","54","Ice Out"
"4ea4993c-d1ba-4b33-955b-e0874fd2132f","WOE","77","Water Wings"
"169afcaf-7ebf-4590-9e51-2a1a5eb3ac76","WOE","59","Living Lectern"
"4ea4993c-d1ba-4b33-955b-e0874fd2132f","WOE","77","Water Wings"
"11507fa1-ef9e-41c9-b987-be57a03bd0df","WOE","75","Vantress Transmuter // Croaking Curse"
"ff065dbf-77e3-45a8-bcca-aff9eaeb151f","WOE","71","Stormkeld Prowler"
"b78e2bca-bc93-464a-8911-8361abff2ac6","WOE","65","Quick Study"
"e595014d-4ff4-4561-b7f2-a9bd56300b01","WOE","62","Mocking Sprite"
"e595014d-4ff4-4561-b7f2-a9bd56300b01","WOE","62","Mocking Sprite"
"24447e36-a42f-40a9-ad44-e904b6f9b276","WOE","69","Spell Stutter"
"24447e36-a42f-40a9-ad44-e904b6f9b276","WOE","69","Spell Stutter"
"4c6c7a43-c3d1-450e-834a-54e1b9def1cd","WOE","61","Misleading Motes"
"a7f6a79c-aa2f-47d2-a929-1606a61f9341","WOE","60","Merfolk Coralsmith"
"e595014d-4ff4-4561-b7f2-a9bd56300b01","WOE","62","Mocking Sprite"
"e6f03f21-aeb9-428b-9167-b2604919bdd8","WOE","40","Aquatic Alchemist // Bubble Up"
"88ffafda-c852-497a-8156-4f759cdf3693","WOE","54","Ice Out"
"a7f6a79c-aa2f-47d2-a929-1606a61f9341","WOE","60","Merfolk Coralsmith"
"88ffafda-c852-497a-8156-4f759cdf3693","WOE","54","Ice Out"
"1a8bb9c7-2c4b-48a1-806e-742addb72b4b","WOE","50","Freeze in Place"
"eaa37390-5c32-46ae-89d1-c094c9aa01e5","WOE","68","Snaremaster Sprite"
"969b13bb-6411-41f9-b6b4-af4ffca62e17","WOE","57","Into the Fae Court"
"e595014d-4ff4-4561-b7f2-a9bd56300b01","WOE","62","Mocking Sprite"
"4c6c7a43-c3d1-450e-834a-54e1b9def1cd","WOE","61","Misleading Motes"
"e6f03f21-aeb9-428b-9167-b2604919bdd8","WOE","40","Aquatic Alchemist // Bubble Up"
"646d604f-b187-4122-bd4b-67634654b6f1","WOE","46","Diminisher Witch"
"1a8bb9c7-2c4b-48a1-806e-742addb72b4b","WOE","50","Freeze in Place"
"31408397-36f5-479f-b822-fa97411b7872","WOE","58","Johann's Stopgap"
"eaa37390-5c32-46ae-89d1-c094c9aa01e5","WOE","68","Snaremaster Sprite"
"969b13bb-6411-41f9-b6b4-af4ffca62e17","WOE","57","Into the Fae Court"
"e595014d-4ff4-4561-b7f2-a9bd56300b01","WOE","62","Mocking Sprite"
"4c6c7a43-c3d1-450e-834a-54e1b9def1cd","WOE","61","Misleading Motes"
"80dea5c0-ada3-488a-9f2b-f895b92c762f","WOE","67","Sleight of Hand"
"b78e2bca-bc93-464a-8911-8361abff2ac6","WOE","65","Quick Study"
"24447e36-a42f-40a9-ad44-e904b6f9b276","WOE","69","Spell Stutter"
"0001e77a-7fff-49d2-a55c-42f6fdf6db08","WOE","63","Obyra's Attendants // Desperate Parry"
"4ea4993c-d1ba-4b33-955b-e0874fd2132f","WOE","77","Water Wings"
"169afcaf-7ebf-4590-9e51-2a1a5eb3ac76","WOE","59","Living Lectern"
"ff065dbf-77e3-45a8-bcca-aff9eaeb151f","WOE","71","Stormkeld Prowler"
"5c1d410e-4237-4963-b015-54d26730e63d","WOE","43","Beluna's Gatekeeper // Entry Denied"
"11507fa1-ef9e-41c9-b987-be57a03bd0df","WOE","75","Vantress Transmuter // Croaking Curse"
"0cc727a6-f875-49b1-b7a4-67f22fbc3d50","WOE","18","Kellan's Lightblades"
"a66fbaeb-1624-43b3-83e2-a37ce7588a5a","WOE","37","Unassuming Sage"
"d382fd32-b1f5-4ec7-9d42-fc2915ed3bc9","WOE","17","Hopeful Vigil"
"68cc9653-80ef-4606-a0ec-6d4228fdb118","WOE","24","Protective Parents"
"d382fd32-b1f5-4ec7-9d42-fc2915ed3bc9","WOE","17","Hopeful Vigil"
"60acc0b7-6842-44aa-a7cc-c5d315d90287","WOE","27","Rimefur Reindeer"
"68cc9653-80ef-4606-a0ec-6d4228fdb118","WOE","24","Protective Parents"
"0cc727a6-f875-49b1-b7a4-67f22fbc3d50","WOE","18","Kellan's Lightblades"
"7b4979d9-fafb-4e0e-868f-f4772109d7a7","WOE","28","Savior of the Sleeping"
"6f257fd6-24a4-4cc1-89e0-99cf5d821e3a","WOE","20","Moment of Valor"
"4b041949-6fb6-40a6-9329-f209be537219","WOE","3","Armory Mice"
"4b041949-6fb6-40a6-9329-f209be537219","WOE","3","Armory Mice"
"994f4473-dfc9-45cd-8528-945db3aa6a9a","WOE","6","Charmed Clothier"
"5980a930-c7f8-45e1-a18a-87734d9ed09e","WOE","4","Besotted Knight // Betroth the Beast"
"994f4473-dfc9-45cd-8528-945db3aa6a9a","WOE","6","Charmed Clothier"
"01334fed-781e-4864-83fd-d37f787a778b","WOE","36","Tuinvale Guide"
"6f257fd6-24a4-4cc1-89e0-99cf5d821e3a","WOE","20","Moment of Valor"
"4b041949-6fb6-40a6-9329-f209be537219","WOE","3","Armory Mice"
"0214ebc6-c59f-4170-8dd2-ce07caa6e6ad","WOE","32","Stockpiling Celebrant"
"0214ebc6-c59f-4170-8dd2-ce07caa6e6ad","WOE","32","Stockpiling Celebrant"
"7b4979d9-fafb-4e0e-868f-f4772109d7a7","WOE","28","Savior of the Sleeping"
"5980a930-c7f8-45e1-a18a-87734d9ed09e","WOE","4","Besotted Knight // Betroth the Beast"
"4b041949-6fb6-40a6-9329-f209be537219","WOE","3","Armory Mice"
"0cc727a6-f875-49b1-b7a4-67f22fbc3d50","WOE","18","Kellan's Lightblades"
"60acc0b7-6842-44aa-a7cc-c5d315d90287","WOE","27","Rimefur Reindeer"
"6f257fd6-24a4-4cc1-89e0-99cf5d821e3a","WOE","20","Moment of Valor"
"fe4aceba-f386-457c-bc68-6382eda46754","WOE","22","Plunge into Winter"
"0cc727a6-f875-49b1-b7a4-67f22fbc3d50","WOE","18","Kellan's Lightblades"
"60acc0b7-6842-44aa-a7cc-c5d315d90287","WOE","27","Rimefur Reindeer"
"e71768e7-4ef7-4fb2-838b-eb3a7f662d38","WOE","2","Archon's Glory"
"b9dec431-a20e-4c1c-9855-904779756509","WOE","14","Frostbridge Guard"
"f7094fc0-1d26-429c-9b49-37718c4a5c80","WOE","5","Break the Spell"
"0214ebc6-c59f-4170-8dd2-ce07caa6e6ad","WOE","32","Stockpiling Celebrant"
"5980a930-c7f8-45e1-a18a-87734d9ed09e","WOE","4","Besotted Knight // Betroth the Beast"
"f5209c13-9591-48eb-8d6c-112b3bdd429a","WOE","26","Return Triumphant"
"994f4473-dfc9-45cd-8528-945db3aa6a9a","WOE","6","Charmed Clothier"
"d382fd32-b1f5-4ec7-9d42-fc2915ed3bc9","WOE","17","Hopeful Vigil"
"4b041949-6fb6-40a6-9329-f209be537219","WOE","3","Armory Mice"
"68cc9653-80ef-4606-a0ec-6d4228fdb118","WOE","24","Protective Parents"
"01334fed-781e-4864-83fd-d37f787a778b","WOE","36","Tuinvale Guide"
"b9dec431-a20e-4c1c-9855-904779756509","WOE","14","Frostbridge Guard"
"e71768e7-4ef7-4fb2-838b-eb3a7f662d38","WOE","2","Archon's Glory"
"f7094fc0-1d26-429c-9b49-37718c4a5c80","WOE","5","Break the Spell"
"8acb8758-09c5-4e19-ada1-904e36ece1fc","WOE","8","Cooped Up"
"a66fbaeb-1624-43b3-83e2-a37ce7588a5a","WOE","37","Unassuming Sage"
"d7f41ae2-ebc6-439f-95af-c34818a3f4e6","WOE","29","Slumbering Keepguard"
"7b4979d9-fafb-4e0e-868f-f4772109d7a7","WOE","28","Savior of the Sleeping"
"3a75889d-8746-4516-934b-efce9c48dc70","M11","191","Primal Cocoon"
"fcc3fa22-a4c4-423d-969b-98c65b23e782","MIR","117","Dirtwater Wraith"
"b9f10623-4783-4773-b9c8-a5a2bcfdb5d9","WOE","241","Woodland Acolyte // Mend the Wilds"
"584774b5-640f-45e0-810b-f5faf119645b","WOE","10","Discerning Financier"
"42a74545-75c8-4a6b-bee1-ac5665d9bcf0","WOE","12","Eerie Interference"
"e053d330-d0a2-4468-afba-42bf165b8fbf","WOE","15","Gallant Pie-Wielder"
"dad7bd06-22e4-40f8-bda9-bcdbb2d8f632","WOE","23","The Princess Takes Flight"
"3d2d5a71-d6e1-4c96-9a53-0e370047a56e","WOE","9","Cursed Courtier"
"b8e40377-990f-41ea-8dd2-62a998dcd128","WOE","11","Dutiful Griffin"
"584774b5-640f-45e0-810b-f5faf119645b","WOE","10","Discerning Financier"
"3d2d5a71-d6e1-4c96-9a53-0e370047a56e","WOE","9","Cursed Courtier"
"289ba7ec-e30e-436f-b8d4-c88b65ecd137","WOE","33","Stroke of Midnight"
"e053d330-d0a2-4468-afba-42bf165b8fbf","WOE","15","Gallant Pie-Wielder"
"61ba2aed-3514-4db9-8da0-329620b12f63","WOE","308","Food Coma"
"b4f33617-ad19-4d42-ab94-6f21a7fb3dd4","WOE","19","Knight of Doves"
"1f3013bf-9647-4bdb-a638-d299ae00f88e","WOE","7","Cheeky House-Mouse // Squeak By"
"d155693c-def0-4290-b662-ab9932e07fe5","WOE","30","Solitary Sanctuary"
"b8e40377-990f-41ea-8dd2-62a998dcd128","WOE","11","Dutiful Griffin"
"3d2d5a71-d6e1-4c96-9a53-0e370047a56e","WOE","9","Cursed Courtier"
"584774b5-640f-45e0-810b-f5faf119645b","WOE","10","Discerning Financier"
"ab03c342-2bf4-41bf-8bb8-472d978d238a","WOE","236","Shrouded Shepherd // Cleave Shadows"
"b9f10623-4783-4773-b9c8-a5a2bcfdb5d9","WOE","241","Woodland Acolyte // Mend the Wilds"
"02c5c395-ee8b-47fd-ac52-256354c19cdf","WOE","16","Glass Casket"
"42a74545-75c8-4a6b-bee1-ac5665d9bcf0","WOE","12","Eerie Interference"
"dad7bd06-22e4-40f8-bda9-bcdbb2d8f632","WOE","23","The Princess Takes Flight"
"e053d330-d0a2-4468-afba-42bf165b8fbf","WOE","15","Gallant Pie-Wielder"
"289ba7ec-e30e-436f-b8d4-c88b65ecd137","WOE","33","Stroke of Midnight"
"64c432d5-4f5b-44ac-9d61-891e78460d58","WOE","226","Frolicking Familiar // Blow Off Steam"
"c40be735-0780-459b-8dd2-a298575beaab","WOE","74","Tenacious Tomeseeker"
"dd6ed252-c262-4062-97ba-75c50d6b5579","WOE","239","Threadbind Clique // Rip the Seams"
"859419d3-cd15-4362-98b3-a7ff98e29692","WOE","55","Icewrought Sentry"
"2979104f-7570-487c-8024-131d7ee3ab91","WOE","41","Archive Dragon"
"888e3c71-e21d-4e77-b1b6-09769f9cd3d6","WOE","44","Bitter Chill"
"c40be735-0780-459b-8dd2-a298575beaab","WOE","74","Tenacious Tomeseeker"
"c40be735-0780-459b-8dd2-a298575beaab","WOE","74","Tenacious Tomeseeker"
"f67bd5ef-305b-4bf7-990b-3014778b14a0","WOE","45","Chancellor of Tales"
"60976109-30ad-4f12-99eb-c5ef560fcf1b","WOE","52","Galvanic Giant // Storm Reading"
"888e3c71-e21d-4e77-b1b6-09769f9cd3d6","WOE","44","Bitter Chill"
"c40be735-0780-459b-8dd2-a298575beaab","WOE","74","Tenacious Tomeseeker"
"dd6ed252-c262-4062-97ba-75c50d6b5579","WOE","239","Threadbind Clique // Rip the Seams"
"5ebac73a-1ecf-4e6d-87b1-ea560bfeb064","WOE","64","Picklock Prankster // Free the Fae"
"af07c47f-8b4e-43cb-b469-2efb82aa5590","WOE","51","Gadwick's First Duel"
"b9f4cf85-2120-4897-aecd-4ee4b02d6f9b","WOE","313","Storyteller Pixie"
"73ebd7f0-a54d-43a8-a5ee-9d6835308794","WOE","70","Splashy Spellcaster"
"c14d9fc0-bfbf-4359-93bf-5e53466965d6","WOE","72","Succumb to the Cold"
"859419d3-cd15-4362-98b3-a7ff98e29692","WOE","55","Icewrought Sentry"
"5ebac73a-1ecf-4e6d-87b1-ea560bfeb064","WOE","64","Picklock Prankster // Free the Fae"
"f67bd5ef-305b-4bf7-990b-3014778b14a0","WOE","45","Chancellor of Tales"
"60976109-30ad-4f12-99eb-c5ef560fcf1b","WOE","52","Galvanic Giant // Storm Reading"
"588c6217-c460-417e-98bf-de5475780baf","WOE","47","Disdainful Stroke"
